subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	140	7	20	1055	seagull	images_THINGS/object_images/seagull/seagull_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/seagull/seagull_11s.jpg	True	False	1	943303	1780478378306.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	20.165581	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	141	8	1	1056	leggings	images_THINGS/object_images/leggings/leggings_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/leggings/leggings_02s.jpg	True	False	1	954954	1780478401609.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	46.244022	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	142	8	2	1054	bathtub	images_THINGS/object_images/bathtub/bathtub_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bathtub/bathtub_18s.jpg	True	False	1	957733	1780478407167.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	53.486019	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	143	8	3	1034	bracelet1	images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bracelet1/bracelet1_18s.jpg	True	False	1	960958	1780478413618.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.634087	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	144	8	4	1003	shorts	images_THINGS/object_images/shorts/shorts_14s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shorts/shorts_14s.jpg	True	False	1	963960	1780478419622.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	34.366901	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	145	8	5	1078	sea_urchin	images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sea_urchin/sea_urchin_08s.jpg	True	False	1	967212	1780478426126.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	42.761135	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	146	8	6	1105	gorilla	images_THINGS/object_images/gorilla/gorilla_19s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/gorilla/gorilla_19s.jpg	True	False	1	970214	1780478432130.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	20.957705	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	147	8	7	1129	workbench	images_THINGS/object_images/workbench/workbench_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/workbench/workbench_07s.jpg	True	True	2	972896	1780478437495.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	200.223312	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	148	8	8	1088	slipper	images_THINGS/object_images/slipper/slipper_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/slipper/slipper_02s.jpg	True	False	1	975968	1780478443639.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	51.892933	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	149	8	9	1102	crab	images_THINGS/object_images/crab/crab_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/crab/crab_02s.jpg	True	False	1	978970	1780478449643.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.098263	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	150	8	10	1033	helmet	images_THINGS/object_images/helmet/helmet_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helmet/helmet_11s.jpg	True	False	1	982222	1780478456148.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.283455	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	151	8	11	1141	peach	images_THINGS/object_images/peach/peach_09n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/peach/peach_09n.jpg	True	False	1	985224	1780478462152.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	30.859203	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	152	8	12	1130	showerhead	images_THINGS/object_images/showerhead/showerhead_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/showerhead/showerhead_05s.jpg	True	True	2	988058	1780478467820.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	38.794369	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	153	8	13	1150	chick	images_THINGS/object_images/chick/chick_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/chick/chick_10s.jpg	True	True	2	990942	1780478473589.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	249.176392	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	154	8	14	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	True	2	993910	1780478479525.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	118.274834	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	155	8	15	1094	onion	images_THINGS/object_images/onion/onion_03n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/onion/onion_03n.jpg	True	False	1	997232	1780478486169.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.724545	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	156	8	16	1153	donut	images_THINGS/object_images/donut/donut_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/donut/donut_15s.jpg	True	False	1	1000484	1780478492674.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	26.567856	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	157	8	17	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	False	2	1003236	1780478498178.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	44.102562	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	158	8	18	1014	shark	images_THINGS/object_images/shark/shark_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shark/shark_07s.jpg	True	False	1	1006488	1780478504682.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	25.549530	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	159	8	19	1025	llama	images_THINGS/object_images/llama/llama_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/llama/llama_05s.jpg	True	False	1	1009490	1780478510687.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	28.423843	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	160	8	20	1148	broccoli	images_THINGS/object_images/broccoli/broccoli_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/broccoli/broccoli_09s.jpg	True	False	1	1012492	1780478516691.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	40.028831	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	161	9	1	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	True	2	1016176	1780478524059.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.564030	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	162	9	2	1083	shirt	images_THINGS/object_images/shirt/shirt_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shirt/shirt_03s.jpg	True	False	1	1026750	1780478545208.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.854969	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	163	9	3	1041	octopus	images_THINGS/object_images/octopus/octopus_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/octopus/octopus_09s.jpg	True	False	1	1029752	1780478551213.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	51.211102	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	164	9	4	1018	coffee	images_THINGS/object_images/coffee/coffee_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/coffee/coffee_15s.jpg	True	False	1	1032754	1780478557217.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	45.538109	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	165	9	5	1136	snake	images_THINGS/object_images/snake/snake_16n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/snake/snake_16n.jpg	True	False	1	1035756	1780478563221.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	27.568134	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	166	9	6	1044	raccoon	images_THINGS/object_images/raccoon/raccoon_08n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/raccoon/raccoon_08n.jpg	True	False	1	1038508	1780478568726.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	240.512238	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	167	9	7	1027	memory_stick	images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/memory_stick/memory_stick_08s.jpg	True	True	2	1041486	1780478574682.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	17.598896	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	168	9	8	1128	toad	images_THINGS/object_images/toad/toad_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/toad/toad_01b.jpg	True	False	1	1044512	1780478580734.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	19.238070	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	169	9	9	1043	ostrich	images_THINGS/object_images/ostrich/ostrich_15s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ostrich/ostrich_15s.jpg	True	False	1	1047514	1780478586738.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.863388	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	170	9	10	1099	tricycle	images_THINGS/object_images/tricycle/tricycle_12s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/tricycle/tricycle_12s.jpg	True	False	1	1050516	1780478592743.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	194.638672	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	171	9	11	1117	hamster	images_THINGS/object_images/hamster/hamster_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/hamster/hamster_07s.jpg	True	False	1	1053518	1780478598747.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.440498	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	172	9	12	1030	puffin	images_THINGS/object_images/puffin/puffin_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/puffin/puffin_02s.jpg	True	False	1	1056270	1780478604251.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.520342	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	173	9	13	1080	camcorder	images_THINGS/object_images/camcorder/camcorder_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/camcorder/camcorder_07s.jpg	True	False	1	1059272	1780478610256.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	28.578228	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	174	9	14	1070	dragonfly	images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	True	False	1	1062274	1780478616260.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	179.052383	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	175	9	15	1007	mirror	images_THINGS/object_images/mirror/mirror_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mirror/mirror_08s.jpg	True	False	1	1065276	1780478622264.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.371511	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	176	9	16	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	True	2	1068096	1780478627905.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	25.087185	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	177	9	17	1158	bulldozer	images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	True	False	1	1071280	1780478634273.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.123215	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	178	9	18	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	True	2	1074166	1780478640045.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	235.070938	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	179	9	19	1076	groundhog	images_THINGS/object_images/groundhog/groundhog_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/groundhog/groundhog_01b.jpg	True	False	1	1077284	1780478646282.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	39.354584	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	180	9	20	1122	webcam	images_THINGS/object_images/webcam/webcam_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/webcam/webcam_08s.jpg	True	False	1	1080536	1780478652786.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	286.344757	review
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	181	10	1	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	True	2	1085682	1780478663078.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	124.942131	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	182	10	2	1142	piglet	images_THINGS/object_images/piglet/piglet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/piglet/piglet_07s.jpg	True	False	1	1096294	1780478684303.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.414700	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	183	10	3	1064	fly	images_THINGS/object_images/fly/fly_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/fly/fly_17s.jpg	True	False	1	1099191	1780478690098.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	25.739803	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	184	10	4	1060	squirrel	images_THINGS/object_images/squirrel/squirrel_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/squirrel/squirrel_12n.jpg	True	True	2	1101948	1780478695612.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	227.381119	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	185	10	5	1048	sombrero	images_THINGS/object_images/sombrero/sombrero_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sombrero/sombrero_11s.jpg	True	False	1	1105300	1780478702316.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	42.561588	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	186	10	6	1009	papaya	images_THINGS/object_images/papaya/papaya_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/papaya/papaya_08s.jpg	True	False	1	1108302	1780478708321.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	32.931198	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	187	10	7	1072	blackberry	images_THINGS/object_images/blackberry/blackberry_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blackberry/blackberry_08s.jpg	True	False	1	1111554	1780478714825.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	41.354191	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	188	10	8	1089	unicycle	images_THINGS/object_images/unicycle/unicycle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/unicycle/unicycle_08s.jpg	True	False	1	1114556	1780478720829.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.322802	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	189	10	9	1075	filing_cabinet	images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	True	False	1	1117308	1780478726334.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	31.858707	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	190	10	10	1029	sheep	images_THINGS/object_images/sheep/sheep_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sheep/sheep_06s.jpg	True	False	1	1120310	1780478732338.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	43.083363	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	191	10	11	1069	rollerblade	images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	True	False	1	1123312	1780478738342.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	38.821838	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	192	10	12	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	True	2	1126134	1780478743987.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	25.572626	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	193	10	13	1019	videocassette	images_THINGS/object_images/videocassette/videocassette_07n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/videocassette/videocassette_07n.jpg	True	False	1	1129066	1780478749851.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	229.283112	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	194	10	14	1005	ottoman	images_THINGS/object_images/ottoman/ottoman_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ottoman/ottoman_05s.jpg	True	False	1	1132318	1780478756355.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	40.465523	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	195	10	15	1116	praying_mantis	images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	True	False	1	1135320	1780478762360.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	45.106174	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	196	10	16	1022	shoe	images_THINGS/object_images/shoe/shoe_01s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shoe/shoe_01s.jpg	True	False	1	1138322	1780478768364.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	88.993851	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	197	10	17	1066	giraffe	images_THINGS/object_images/giraffe/giraffe_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/giraffe/giraffe_17s.jpg	True	False	1	1141574	1780478774868.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.371056	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	198	10	18	1004	dalmatian	images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	True	False	1	1144576	1780478780872.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	26.607225	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	199	10	19	1157	barnacle	images_THINGS/object_images/barnacle/barnacle_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/barnacle/barnacle_11s.jpg	True	True	2	1147236	1780478786193.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	44.746010	pass
P04	Moris	lab_data/P04/P04_EEG_recon_2026-06-03_09h59.07.369_image_mapping.json	200	10	20	1024	lab_coat	images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	True	False	1	1150580	1780478792881.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	63.243999	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	1	1	1	1096	beaver	images_THINGS/object_images/beaver/beaver_13n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/beaver/beaver_13n.jpg	True	False	1	344118	1780486818127.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	14.548035	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	2	1	2	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	False	2	347226	1780486824343.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	77.726715	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	3	1	3	1006	cardinal	images_THINGS/object_images/cardinal/cardinal_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cardinal/cardinal_02s.jpg	True	False	2	350184	1780486830259.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	17.014433	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	4	1	4	1071	mongoose	images_THINGS/object_images/mongoose/mongoose_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mongoose/mongoose_10s.jpg	True	False	2	353128	1780486836147.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.322001	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	5	1	5	1077	bison	images_THINGS/object_images/bison/bison_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bison/bison_08s.jpg	True	False	1	356128	1780486842148.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	29.931770	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	6	1	6	1159	pear	images_THINGS/object_images/pear/pear_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pear/pear_09s.jpg	True	False	2	359028	1780486847948.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	24.057884	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	7	1	7	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	False	2	362121	1780486854134.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	78.895889	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	8	1	8	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	False	2	365010	1780486859912.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	71.439468	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	9	1	9	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	False	2	367885	1780486865662.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	18.593229	pass
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	10	1	10	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	False	2	370829	1780486871551.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	27.712505	pass
